directorId,name,birthYear,deathYear
nm0003408,Chris Marker,1921.0,2012.0
nm0003410,Howard Heard,,
nm0003418,Rob Cohen,1949.0,
nm0003419,Dayyan Eng,1975.0,
nm0003422,Louis King,1898.0,1962.0
nm0003423,Peter MacDonald,1939.0,
nm0003433,Carl Theodor Dreyer,1889.0,1968.0
nm0003447,Whitney Ransick,,
nm0003458,Steven R. Monroe,1964.0,
nm0003464,Bernt Amadeus Capra,1941.0,
nm0003474,Troy Miller,,
nm0003482,Nash Edgerton,1973.0,
nm0003490,Ludwig Berger,1892.0,1969.0
nm0003497,Aaron Lipstadt,1952.0,
nm0003506,James Mangold,1963.0,
nm0003508,Michel Blanc,1952.0,
nm0003529,Dan Harris,1979.0,
nm0003535,Ken Sanzel,,
nm0003537,Jerry A. Vasilatos,,
nm0003542,Philippe Rousselot,1945.0,
nm0003557,Richard J. Lewis,,
nm0003572,William Olsen,1950.0,2019.0
nm0003587,John Penney,,
nm0003588,Craig Pryce,,
nm0003593,Fred Zinnemann,1907.0,1997.0
nm0003606,Philippe de Broca,1933.0,2004.0
nm0003620,Kevin Smith,1970.0,
nm0003638,F.W. Murnau,1888.0,1931.0
nm0003659,Phedon Papamichael,1962.0,
nm0003676,C. Courtney Joyner,,
nm0003697,Florian Henckel von Donnersmarck,1973.0,
nm0003726,Tallulah Hazekamp Schwab,1973.0,
nm0003733,Daniel Attias,,
nm0003735,Antony J. Bowman,,
nm0003745,Anthony Fabian,,
nm0003758,Gustavo Lipsztein,,
nm0003763,Sharron Miller,,
nm0003786,Marc Singer,,
nm0003794,Ryszard Bugajski,1943.0,2019.0
nm0003833,James D. Solomon,,
nm0003836,Michael Powell,1905.0,1990.0
nm0003837,Stuart Cooper,1942.0,
nm0003884,Paulo Machline,1967.0,
nm0003886,Conrad E. Palmisano,1948.0,
nm0003904,Paul May,1909.0,1976.0
nm0003910,Travis Fine,1968.0,
nm0003922,Michael Goi,1959.0,
nm0003927,Gyula Gazdag,1947.0,
nm0003930,Will Wallace,,
nm0003931,Steve Balderson,1975.0,
nm0003939,Vikramaditya Motwane,1976.0,
nm0003941,David Winning,1961.0,
nm0003960,Zrinko Ogresta,1958.0,
nm0003974,Philippe Muyl,1953.0,
nm0003975,Jeff Stephenson,,
nm0003977,Gary Rydstrom,1959.0,
nm0003984,Guy Gonçalves,,
nm0003989,Erik Gustavson,1955.0,
nm0004025,Erik Fleming,,
nm0004033,Diego Quemada-Díez,1969.0,
nm0004056,Andrew Stanton,1965.0,
nm0004082,Geoff Marslett,,
nm0004105,Jay Sandrich,1932.0,2021.0
nm0004111,Mark Frost,1953.0,
nm0004121,Mikael Salomon,1945.0,
nm0004124,Laurent Herbiet,1961.0,
nm0004139,Murilo Salles,1950.0,
nm0004152,Roel Reiné,1969.0,
nm0004165,Lance W. Dreesen,,
nm0004217,André Øvredal,,
nm0004234,Alfonso Gomez-Rejon,,
nm0004244,Jacques Tati,1907.0,1982.0
nm0004250,Quentin Lee,,
nm0004292,Raj Kapoor,1924.0,1988.0
nm0004303,Gavin Hood,1963.0,
nm0004305,George Miller,1943.0,
nm0004306,George Miller,1945.0,
nm0004307,Shane Salerno,1972.0,
nm0004332,Robert B. Weide,1959.0,
nm0004344,Michael Barrett,1970.0,
nm0004363,Rakesh Roshan,1949.0,
nm0004365,Fred Williamson,1938.0,
nm0004372,Gary Graver,1938.0,2006.0
nm0004380,Antoine de Caunes,1953.0,
nm0004388,Michael Selditch,1966.0,
nm0004410,Mark Neveldine,1973.0,
nm0004412,Ed Solomon,1960.0,
nm0004439,Elio Quiroga,,
nm0004466,E.V.V. Satyanarayana,1956.0,2011.0
nm0004488,Rick King,,
nm0004517,Jason Alexander,1959.0,
nm0004541,David Blair,,
nm0004554,Ben Hernandez Bray,,
nm0004555,Walter Murch,1943.0,
nm0004573,Paul Landres,1912.0,2001.0
nm0004591,John Fasano,1961.0,2014.0
nm0004596,Steve Binder,1932.0,
nm0004616,John 'Bud' Cardos,1929.0,2020.0
nm0004621,Paul Schneider,,
nm0004627,Michael Lange,1950.0,
nm0004654,Nicolas Gessner,1931.0,
nm0004675,Phil Alden Robinson,1950.0,
nm0004684,Ken Blakey,1947.0,
nm0004689,Frédéric Forestier,1969.0,
nm0004693,Lou Adler,1933.0,
nm0004709,Giuseppe Andrews,1979.0,
nm0004716,Darren Aronofsky,1969.0,
nm0004743,Gil Bellows,1967.0,
nm0004752,Troy Byer,1964.0,
nm0004784,Tony Bui,1973.0,
nm0004790,Scott Caan,1976.0,
nm0004805,Adam Carolla,1964.0,
nm0004810,Chris Carter,1956.0,
nm0004838,Martha Coolidge,1946.0,
nm0004853,Julie Cypher,1964.0,
nm0004874,Vin Diesel,1967.0,
nm0004886,Bill Duke,1943.0,
nm0004890,Fred Durst,1970.0,
nm0004906,Peter Facinelli,1973.0,
nm0004929,Dave Foley,1963.0,
nm0004930,Scott Foley,1972.0,
nm0004965,Adam Goldberg,1970.0,
nm0004978,Adrian Grenier,1976.0,
nm0004988,Colin Hanks,1977.0,
nm0005008,Brian Henson,1963.0,
nm0005017,Katie Holmes,1978.0,
nm0005022,Peter Horton,1953.0,
nm0005033,Sammo Kam-Bo Hung,1952.0,
nm0005048,Thomas Jane,1969.0,
nm0005061,Quincy Jones III,1968.0,
nm0005069,Spike Jonze,1969.0,
nm0005076,Jeffrey Katzenberg,1950.0,
nm0005077,James Keach,1947.0,
nm0005101,Harmony Korine,1973.0,
nm0005113,Eriq La Salle,1962.0,
nm0005116,Mary Lambert,1951.0,
nm0005124,John Lasseter,1957.0,
nm0005131,Norman Lear,1922.0,
nm0005139,Mike Leigh,1943.0,
nm0005165,Chad Lowe,1968.0,
nm0005190,Garry Marshall,1934.0,2016.0
nm0005196,Paul Mazursky,1930.0,2014.0
nm0005197,Des McAnuff,1952.0,
nm0005222,Sam Mendes,1965.0,
nm0005237,Anthony Minghella,1954.0,2008.0
nm0005295,Trey Parker,1969.0,
nm0005303,Kimberly Peirce,1967.0,
nm0005347,Tim Reid,1944.0,
nm0005348,Carl Reiner,1922.0,2020.0
nm0005363,Guy Ritchie,1968.0,
nm0005366,Jay Roach,1957.0,
nm0005367,Brian Robbins,1963.0,
nm0005387,Joe Roth,1948.0,
nm0005390,Patricia Rozema,1958.0,
nm0005391,Rick Rubin,1963.0,
nm0005401,Ricky Schroder,1970.0,
nm0005421,Ron Shelton,1945.0,
nm0005436,John Singleton,1968.0,2019.0
nm0005509,Jon Turteltaub,1963.0,
nm0005522,Mario Van Peebles,1957.0,
nm0005540,Keenen Ivory Wayans,1958.0,
nm0005549,Haskell Wexler,1922.0,2015.0
nm0005556,Jason Wiles,1970.0,
nm0005561,Luke Wilson,1971.0,
nm0005563,Irwin Winkler,1931.0,
nm0005570,Bud Yorkin,1926.0,2015.0
nm0005572,Lili Fini Zanuck,1954.0,
nm0005579,Christy Carlson Romano,1984.0,
nm0005590,Tony Klinger,1950.0,
nm0005610,James Steven Sadwith,1952.0,
nm0005614,Stuart Urban,1958.0,
nm0005616,Aaron Woodley,1971.0,
nm0005617,Mark Woods,1947.0,
nm0005618,Alex Zamm,,
nm0005628,Oliver Schmitz,1960.0,
nm0005632,Bitto Albertini,1924.0,1999.0
nm0005645,Enzo Barboni,1922.0,2002.0
nm0005647,Andrzej Bartkowiak,1950.0,
nm0005674,Arthur Crabtree,1900.0,1975.0
nm0005680,Ernest Day,1927.0,2006.0
nm0005710,William A. Fraker,1923.0,2010.0
nm0005711,Freddie Francis,1917.0,2007.0
nm0005713,Karl Freund,1890.0,1969.0
nm0005715,Ronald Víctor García,,
nm0005723,Pierre-William Glenn,1943.0,
nm0005726,Jack N. Green,1946.0,
nm0005738,Byron Haskin,1899.0,1984.0
nm0005759,Lajos Koltai,1946.0,
nm0005767,Edward Lachman,1948.0,
nm0005787,Stelvio Massi,1929.0,2004.0
nm0005789,Rudolph Maté,1898.0,1964.0
nm0005799,Elfi Mikesch,1940.0,
nm0005814,Bruno Nuytten,1945.0,
nm0005815,Sven Nykvist,1922.0,2006.0
nm0005829,Claire Pijman,1965.0,
nm0005837,Jack Priestley,1926.0,1993.0
nm0005847,Phil Rosen,1888.0,1951.0
nm0005858,Henning Schellerup,1928.0,2000.0
nm0005871,Dean Semler,1943.0,
nm0005898,Ted Tetzlaff,1903.0,1995.0
nm0005917,Joseph Vilsmaier,1939.0,2020.0
nm0006092,Serge Gainsbourg,1928.0,1991.0
nm0006249,Satyajit Ray,1921.0,1992.0
nm0006276,Victor Schertzinger,1888.0,1941.0
nm0006357,Daniel Schmid,1941.0,2006.0
nm0006371,Mehboob Khan,1907.0,1964.0
nm0006372,Armando Crispino,1924.0,2003.0
nm0006395,Michael Feifer,1968.0,
nm0006445,Éric Rohmer,1920.0,2010.0
nm0006448,Gaurav Seth,1968.0,
nm0006452,Stanley Kramer,1913.0,2001.0
nm0006476,Paul McGuigan,1963.0,
nm0006487,Jim Sheridan,1949.0,
nm0006491,Boris Tokarev,1947.0,
nm0006498,Majid Majidi,1959.0,
nm0006516,Chris Terrio,1976.0,
nm0006518,Darin Ferriola,,
nm0006534,Phil Hay,,
nm0006554,Rodrigo García,1959.0,
nm0006578,Bill Ryan,,
nm0006589,Anthony Stabley,,
nm0006590,Georgi Djulgerov,1943.0,
nm0006615,Mauro Bolognini,1922.0,2001.0
nm0006620,Jean-Pierre Mocky,1929.0,2019.0
nm0006621,Jean-Charles Tacchella,1925.0,
nm0006625,Steve Barron,1956.0,
nm0006639,Jeff Lieberman,1947.0,
nm0006646,Reto Salimbeni,1958.0,
nm0006659,Khalid Mohamed,,
nm0006685,Gerry Lively,,
nm0006690,Giacomo Battiato,1943.0,
nm0006703,Zeki Ökten,1941.0,2009.0
nm0006729,Pip Karmel,1963.0,
nm0006734,Alain Corneau,1943.0,2010.0
nm0006737,Hark Bohm,1939.0,
nm0006765,Vidhu Vinod Chopra,,
nm0006787,Sam Irvin,1956.0,
nm0006798,Matthew Harrison,1960.0,
nm0006799,Christopher Duddy,1961.0,
nm0006835,John F. Sullivan,,
nm0006837,Bill Melendez,1916.0,2008.0
nm0006841,Udayan Prasad,1953.0,
nm0006845,Sally Potter,1949.0,
nm0006846,Ric Roman Waugh,1968.0,
nm0006853,Tim Hunter,1947.0,
nm0006854,Roger Spottiswoode,1945.0,
nm0006856,José Luis López-Linares,1955.0,
nm0006860,Damian Lee,1950.0,
nm0006874,Julie Davis,1969.0,
nm0006888,Tom Noonan,1951.0,
nm0006889,Herbert Ross,1927.0,2001.0
nm0006898,Paul Hunt,1943.0,2011.0
nm0006904,Tony Gilroy,1956.0,
nm0006916,Michael Ritchie,1938.0,2001.0
nm0006931,J.R. Bookwalter,1966.0,
nm0006939,Richard Berry,1950.0,
nm0006943,Charles Lamont,1895.0,1993.0
nm0006954,Pierre Schoendoerffer,1928.0,2012.0
nm0006956,Jesse Vint,,
nm0006959,Dan Ireland,1949.0,2016.0
nm0006960,John Madden,1949.0,
nm0006969,Elizabeth Banks,1974.0,
nm0006975,Zane Buzby,,
nm0006996,Paul Lazarus,1954.0,
nm0007037,John Bailey,1942.0,
nm0007044,Nicole Lucas Haimes,,
nm0007045,Scott Wiper,1970.0,
nm0007052,Nick Quinn,,
nm0007066,Nanouk Leopold,1968.0,
nm0007069,Pierre Richard,1934.0,
nm0007071,Dennis Bots,1974.0,
nm0007082,John Stockwell,1961.0,
nm0007113,Nana Patekar,1951.0,
nm0007128,Louis Morneau,,
nm0007131,Subhash Ghai,1945.0,
nm0007134,Farah Khan,1965.0,
nm0007139,Hark Tsui,1950.0,
nm0007142,William Wesley,,
nm0007144,Santosh Sivan,1964.0,
nm0007158,Niels Mueller,1961.0,
nm0007161,S.V. Krishna Reddy,,
nm0007181,Yash Chopra,1932.0,2012.0
nm0007182,Alex Cox,1954.0,
nm0007189,Kenneth A. Carlson,,
nm0007193,Richie Keen,,
nm0007198,Kate Montgomery,,
nm0007204,David Devine,,
nm0007206,Stephen David Brooks,,
nm0007210,Saul Rubinek,1948.0,
nm0007385,Jouko Aaltonen,1956.0,
nm0007399,Veikko Aaltonen,1955.0,
nm0007439,Douglas Aarniokoski,,
nm0007477,Paul Aaron,1943.0,
nm0007622,Sou Abadi,1968.0,
nm0007708,Paul Abascal,1958.0,
nm0007717,Dodo Abashidze,1924.0,1990.0
nm0007925,Abdul Malik Abbott,,
nm0007973,George Abbott,1887.0,1995.0
nm0008080,Olivier Abbou,1973.0,
nm0008147,Chadi Abdel Salam,1930.0,1986.0
nm0008150,Daoud Abdel Sayed,1946.0,
nm0008244,Vadim Abdrashitov,1945.0,
nm0008332,Aktan Arym Kubat,1957.0,
nm0008442,Dominique Abel,1957.0,
nm0008485,Robert Abel,1937.0,2001.0
nm0008953,Marc Abraham,,
nm0008999,Derwin Abrahams,1903.0,1974.0
nm0009016,Jon Abrahams,1977.0,
nm0009053,Neil Abramson,,
nm0009190,J.J. Abrams,1966.0,
nm0009287,Aluizio Abranches,,
nm0009435,Emily Abt,,
nm0009463,Hany Abu-Assad,1961.0,
nm0009488,Jeff Abugov,1959.0,
nm0009743,Jon Acevski,,
nm0009765,Laurent Achard,1964.0,
nm0009788,Mark Achbar,,
nm0009803,Stuart Acher,,
nm0009902,Karpo Acimovic-Godina,1943.0,
nm0009942,Shane Acker,,
nm0010012,Robert Allan Ackerman,,
nm0010080,Brian Ackley,,
nm0010128,David Acomba,1944.0,
nm0010395,Masao Adachi,1939.0,
nm0010462,Nancy Adair,,
nm0010627,Witold Adamek,1945.0,2017.0
nm0010653,Kasia Adamik,1972.0,
nm0010818,Catlin Adams,1950.0,
nm0010871,Daniel Adams,,
nm0011042,Ash Adams,1963.0,
nm0011173,Marcus Adams,1966.0,
nm0011467,Al Adamson,1929.0,1995.0
nm0011470,Andrew Adamson,1966.0,
nm0011639,Lisa Addario,1968.0,
nm0011689,Michael Addis,,
nm0011727,Justus Addiss,1917.0,1979.0
nm0011752,Maren Ade,1976.0,
nm0011828,Charles Adelman,1976.0,
nm0011897,Roberta Findlay,,
nm0011950,Robert Adetuyi,,
nm0011982,Pierre Adidge,1939.0,1974.0
nm0012119,Carine Adler,1948.0,
nm0012155,Gilbert Adler,1946.0,
nm0012281,Felix O. Adlon,1967.0,
nm0012317,John G. Adolfi,1881.0,1933.0
nm0012409,Franklin Adreon,1902.0,1979.0
nm0012501,Amy Adrion,,
nm0012541,Nikkhil Advani,1971.0,
nm0012571,Matthew Aeberhard,,
nm0012892,Ahathian,,
nm0012910,Paolo Agazzi,1949.0,
nm0013041,Gabriel Aghion,1955.0,
nm0013138,Jim Agnew,,
nm0013158,Atul Agnihotri,1970.0,
nm0013193,Silvano Agosti,1938.0,
nm0013255,Agradoot,,
nm0013261,Frank Agrama,1930.0,
nm0013274,Mikhail Agranovich,1946.0,
nm0013611,Sandro Aguilar,1974.0,
nm0013612,Santiago Aguilar,,
nm0013706,Javier Aguirre,1935.0,2019.0
nm0013824,Ignacio Agüero,1952.0,
nm0013828,Lawrence Ah-Mon,1949.0,
nm0013830,Wai-Lun Lam,,
nm0013869,Charlie Ahearn,,
nm0013878,Joe Ahearne,1963.0,
nm0013972,Mac Ahlberg,1931.0,2012.0
nm0014135,Ahmed Ahmed,1970.0,
nm0014203,Byeong-ki Ahn,,
nm0014426,Óscar Aibar,,
nm0014694,Karim Aïnouz,1966.0,
nm0014947,Mark Ayzenberg,,
nm0014960,Alexandre Aja,1978.0,
nm0015037,Lütfi Akad,1916.0,2011.0
nm0015085,Kazuki Akane,1962.0,
nm0015091,Serdar Akar,1964.0,
nm0015121,Ezel Akay,1961.0,
nm0015168,Masayuki Akehi,1932.0,
nm0015214,Michael D. Akers,,
nm0015236,Valeri Akhadov,1945.0,
nm0015295,Zoya Akhtar,1972.0,
nm0015328,Salim Akil,1964.0,
nm0015359,Fatih Akin,1973.0,
nm0015382,Adewale Akinnuoye-Agbaje,1967.0,
nm0015403,Dylan Akio Smith,1974.0,
nm0015443,Malek Akkad,,
nm0015533,Barmak Akram,,
nm0015570,Orhan Aksoy,1930.0,2008.0
nm0015727,Omar Al-Qattan,,
nm0015899,Robert Alan Aurthur,1922.0,1978.0
nm0015941,Patrick Alan,,
nm0016136,Benito Alazraki,1921.0,2007.0
nm0016176,Juana Macías,1971.0,
nm0016203,Alfonso Albacete,1963.0,
nm0016234,Miguel Albaladejo,1966.0,
nm0016263,Antonio Albanese,1964.0,
nm0016475,Barbara Albert,1970.0,
nm0016826,Hans Albin,1905.0,1988.0
nm0016900,Karin Albou,,
nm0016966,Nicolai Albrecht,1970.0,
nm0017274,Luis Alcoriza,1918.0,1992.0
nm0017305,Todd Alcott,1961.0,
nm0017623,Aldo Baglio,1958.0,
nm0017893,Grigoriy Aleksandrov,1903.0,1983.0
nm0017923,Nikolay Aleksandrovich,1920.0,2008.0
nm0018073,Vladimir Alenikov,1948.0,
nm0018132,Lisa Azuelos,1965.0,
nm0018133,Patrick Alessandrin,1961.0,
nm0018159,Ottavio Alessi,1919.0,1978.0
nm0018201,Kirk Alex,,
nm0018268,B.J. Alexander,,
nm0018672,Peter N. Alexander,,
nm0018735,Scott Alexander,1963.0,
nm0018813,Håkan Alexandersson,1940.0,2004.0
nm0018877,Miguel Alexandre,1968.0,
nm0018963,Sherman Alexie,1966.0,
nm0019242,Daniel Alfredson,1959.0,
nm0019244,Hans Alfredson,1931.0,2017.0
nm0019247,Tomas Alfredson,1965.0,
nm0019275,Róbert Alföldi,1967.0,
nm0019282,James Algar,1912.0,1998.0
nm0019341,Daniel Algrant,1959.0,
nm0019680,Marcello Aliprandi,1934.0,1997.0
nm0019723,Adolfo Alix Jr.,1978.0,
nm0019760,Howard Alk,,
nm0019842,Tom-Dariusch Allahyari,,
nm0020150,Britt Allcroft,1943.0,
nm0020491,Elizabeth Allen Rosenbaum,,
nm0020522,Fred Allen,1896.0,1955.0
nm0020717,Keith Allen,1953.0,
nm0020728,Kevin Allen,1962.0,
nm0020765,Lewis Allen,1905.0,2000.0
nm0021249,Roger Allers,1949.0,
nm0021506,Lee Alliston,1961.0,
nm0021577,Merzak Allouache,1944.0,
nm0021899,Michael Almereyda,1959.0,
nm0022331,Aleksandr Alov,1923.0,1983.0
nm0022412,Jon Alpert,,
nm0022581,Emmett Alston,1941.0,
nm0022741,Jeremy Alter,,
nm0022768,Kent Alterman,,
nm0022828,Kevin Altieri,,
nm0022858,Mustafa Altioklar,1958.0,
nm0023012,Robert Alton,1906.0,1957.0
nm0023070,Asier Altuna,1969.0,
nm0023207,José Alvarenga Jr.,,
nm0023355,Christian Alvart,1974.0,
nm0023469,Joe Alves,1936.0,
nm0023517,Ruben Alves,,
nm0023551,Abrar Alvi,1927.0,2009.0
nm0023747,Silvio Amadio,1926.0,1995.0
nm0023832,Mathieu Amalric,1965.0,
nm0023852,J.K. Amalou,,
nm0023859,Keita Amemiya,1959.0,
nm0023929,Charles Band,1951.0,
nm0023943,Denis Amar,1946.0,
nm0024013,Suzana Amaral,1932.0,2020.0
nm0024120,Rod Amateau,1923.0,2003.0
nm0024521,Jorge Ameer,1972.0,
nm0024580,Claudio Amendola,1963.0,
nm0024617,Marco Amenta,1970.0,
nm0024622,Alejandro Amenábar,1972.0,
nm0024869,Toby Amies,,
nm0024887,Santiago Amigorena,1962.0,
nm0024912,Shimit Amin,,
nm0024925,Hossein Amini,1966.0,
nm0024930,Tetsurô Amino,1955.0,
nm0025008,Stephen Amis,1966.0,
nm0025241,Vicente Amorim,1966.0,
nm0025374,Robert Amram,1938.0,
nm0025399,Kamal Amrohi,1918.0,1993.0
nm0025435,Simon Amstell,1979.0,
nm0025497,George Amy,1903.0,1986.0
nm0025504,Julian Amyes,1917.0,1992.0
nm0025534,Jean-Pierre Améris,1961.0,
nm0025538,Patxi Amezcua,,
nm0025576,Dhimiter Anagnosti,1936.0,
nm0025608,Chetan Anand,1921.0,1997.0
nm0025629,Vijay Anand,1934.0,2004.0
nm0025640,Jay Anania,,
nm0025805,Rajiv Anchal,,
nm0025823,Dominic Anciano,1959.0,
nm0025870,Raúl de Anda Jr.,,2019.0
nm0025914,Pia Andell,1964.0,
nm0025945,Torgny Anderberg,1919.0,2000.0
nm0025955,Adam Thomas Anderegg,,
nm0025978,Allison Anders,1954.0,
nm0025988,Christian Anders,1945.0,
nm0026174,John Andreas Andersen,,
nm0026263,Thom Andersen,1943.0,
nm0026339,Andy Anderson,1946.0,2017.0
nm0026442,Brad Anderson,1964.0,
nm0026755,Gerry Anderson,1929.0,2012.0
nm0026824,J. Todd Anderson,,
nm0026828,Joseph L. Anderson,,
nm0026847,James Anderson,,
nm0026862,Jane Anderson,1954.0,
nm0026879,Jeff Anderson,1970.0,
nm0026960,John Murray Anderson,1886.0,1954.0
nm0027044,Kurt Anderson,,
nm0027183,Michael Anderson,1920.0,2018.0
nm0027214,Mike B. Anderson,,
nm0027271,Paul W.S. Anderson,1965.0,
nm0027459,Stephen J. Anderson,1970.0,
nm0027465,Stephen Milburn Anderson,1947.0,2015.0
nm0027572,Wes Anderson,1969.0,
nm0027640,Bo Harringer,,
nm0027815,Roy Andersson,1943.0,
nm0027948,Roberto Andò,1959.0,
nm0027974,Ivan Andonov,1934.0,2011.0
nm0028017,Alice de Andrade,1964.0,
nm0028065,João Batista de Andrade,1939.0,
nm0028112,Pierros Andrakakos,,
nm0028196,Mario Andreacchio,1955.0,
nm0028220,Casper Andreas,1972.0,
nm0028270,Raffaele Andreassi,1924.0,2008.0
nm0028297,Christina Andreef,,
nm0028325,Marcello Andrei,1922.0,
nm0028393,Erricos Andreou,1938.0,
nm0028587,Brittany Andrews,1973.0,
nm0028968,Radivoje Andric,1967.0,
nm0029014,Peter Andrikidis,,
nm0029048,Viktor Andrienko,1959.0,
nm0029049,Aleksandr Andriyevsky,,
nm0029161,Ferenc András,1942.0,
nm0029242,André Téchiné,1943.0,
nm0029363,Isidor Annensky,1906.0,1977.0
nm0029400,Michael Angarano,1987.0,
nm0029458,Hélène Angel,1967.0,
nm0029723,Maya Angelou,1928.0,2014.0
nm0029762,Cédric Anger,,
nm0030129,Erik Greenberg Anjou,1961.0,
nm0030155,Daniel Anker,1964.0,2014.0
nm0030365,Paul Annett,1937.0,2017.0
nm0030417,Hideaki Anno,1960.0,
nm0030612,Reverge Anselmo,1962.0,
nm0030681,Sólveig Anspach,1960.0,2015.0
nm0030735,Nimród Antal,1973.0,
nm0030748,Giulio Antamoro,1877.0,1945.0
nm0030762,Franz Antel,1913.0,2007.0
nm0030791,Sathyan Anthikad,,
nm0030917,Joseph Anthony,1912.0,1993.0
nm0031078,Steve Antin,1958.0,
nm0031134,André Antoine,1858.0,1943.0
nm0031301,Bill Milling,,
nm0031342,Predrag Antonijevic,1959.0,
nm0031419,Angeliki Antoniou,1956.0,
nm0031700,Ackyl Anwari,,
nm0031888,Shinji Aoyama,1964.0,
nm0031967,Aparna Sen,1945.0,
nm0031976,Judd Apatow,1967.0,
nm0031992,Stephan Apelgren,1954.0,
nm0032154,Stephen C. Apostolof,1928.0,2005.0
nm0032205,John Appel,1958.0,
nm0032425,Dudi Appleton,1969.0,
nm0032521,Serik Aprimov,1960.0,
nm0032561,Jean-Marie Pallardy,1940.0,
nm0032786,Paulo Aragão,,
nm0032795,Emilio Aragón,1959.0,
nm0032925,Shinji Aramaki,1960.0,
nm0033005,Vicente Aranda,1926.0,2015.0
nm0033081,Semyon Aranovich,1934.0,1995.0
nm0033190,Sergio Arau,,
nm0033240,Aleksandr Aravin,1958.0,2021.0
nm0033243,Ramesh Aravind,,
nm0033244,Govindan Aravindan,1935.0,1991.0
nm0033384,Danielle Arbid,1970.0,
nm0033420,Renzo Arbore,1937.0,
nm0033596,Louise Archambault,1970.0,
nm0033986,Jane Arden,1927.0,1982.0
nm0034096,Simon Ardizzone,,
nm0034229,Keith Arem,1969.0,
nm0034441,Ray Argall,1957.0,
nm0034531,Don Argott,,
nm0034564,Luis Argueta,,
nm0034712,Michael Arias,,
nm0034754,Eva Aridjis,,
nm0034820,Gonzalo Arijon,1956.0,
nm0034898,Artour Aristakisian,1961.0,
nm0034899,Adolfo Aristarain,1943.0,
nm0035106,Allan Arkush,1948.0,
nm0035116,Maria Arlamovsky,,
nm0035199,Leslie Arliss,1901.0,1987.0
nm0035229,Ralph Arlyck,,
nm0035305,François Armanet,,
nm0035404,Montxo Armendáriz,1949.0,
nm0035462,Neil Armfield,1955.0,
nm0035531,Álvaro de Armiñán,,
nm0035830,Michael Armstrong,1944.0,
nm0035899,Samuel Armstrong,1893.0,1976.0
nm0035905,Scot Armstrong,1970.0,
nm0036331,Pascal Arnold,,
nm0036349,Andrea Arnold,1961.0,
nm0036496,Jennifer Arnold,,
nm0036537,Lisa Arnold,,
nm0036559,Matthew Arnold,1974.0,
nm0036582,Newt Arnold,1922.0,2000.0
nm0036654,Toby Tobias,,
nm0036769,Lev Arnshtam,1905.0,1979.0
nm0036802,William Arntz,,
nm0036923,Grigoriy Aronov,1923.0,1984.0
nm0036934,Greg Aronowitz,,
nm0036977,Josh Aronson,,
nm0037074,Attila C. Arpa,1971.0,
nm0037130,Fernando Arrabal,1932.0,
nm0037136,Guel Arraes,1953.0,
nm0037247,Guillermo Arriaga,1958.0,
nm0037278,Larry Arrick,,
nm0037546,Pavel Arsenov,1936.0,1999.0
nm0037571,Mehmet Aslan,1931.0,1987.0
nm0037575,Thomas Arslan,1962.0,
nm0037576,Yilmaz Arslan,1968.0,
nm0037708,Miguel Arteta,1965.0,
nm0037790,Karen Arthur,1941.0,
nm0037867,Yann Arthus-Bertrand,1946.0,
nm0037874,Natasha Arthy,1969.0,
nm0038093,Alberto Arvelo,1966.0,
nm0038238,Mats Arehn,1946.0,
nm0038245,Carlos Arévalo,1906.0,1989.0
nm0038295,Yûzô Asahara,,
nm0038319,Morio Asaka,1967.0,
nm0038361,Dinara Asanova,1942.0,1985.0
nm0038432,Kelly Asbury,1960.0,2020.0
nm0038475,Kevin Asch,1975.0,
nm0038604,Árni Ólafur Ásgeirsson,1972.0,2021.0
nm0038609,Ash Baron-Cohen,1967.0,
nm0038787,Ronald V. Ashcroft,1923.0,1988.0
nm0038824,Richard Ashe,,
nm0038875,John Asher,1971.0,
nm0038895,Robert Asher,1915.0,1979.0
nm0038896,Rodney Ascher,,
nm0038906,William Asher,1921.0,2012.0
nm0038953,Toyoo Ashida,1944.0,2011.0
nm0039192,Bethany Ashton Wolf,,
nm0039199,Darren Ashton,,
nm0039339,K. Asif,1922.0,1971.0
nm0039387,Hassan Askari,,
nm0039391,Don Askarian,1949.0,2018.0
nm0039468,Peter Askin,1940.0,
nm0039487,Aleksandr Askoldov,1932.0,2018.0
nm0039775,Aditya Assarat,1972.0,
nm0039890,Ovidio G. Assonitis,1943.0,
nm0040125,Dmitriy Astrakhan,1957.0,
nm0040248,Kutlug Ataman,1961.0,
nm0040255,Lev Atamanov,1905.0,1981.0
nm0040286,Aleksandr Atanesyan,1953.0,
nm0040328,Doug Atchison,,
nm0040407,Dimitris Athanitis,,
nm0040440,Thodoris Atheridis,1965.0,
nm0040564,Chris Atkins,1976.0,
nm0040575,David Atkins,,
nm0040630,Mark Atkins,,
nm0040631,Martyn Atkins,,
nm0040763,Linda Atkinson,,
nm0040789,Gianfranco Parolini,1925.0,2018.0
nm0040822,Eric Atlan,,
nm0040939,Yvan Attal,1965.0,
nm0041161,Philip G. Atwell,,
nm0041315,Robin Aubert,,
nm0041334,Stéphane Aubier,1964.0,
nm0041474,Frédéric Auburtin,1962.0,
nm0041503,J.P. Auclair,1977.0,2014.0
nm0041604,Michael Audley,1913.0,1995.0
nm0041642,Jacqueline Audry,1908.0,1977.0
nm0041678,John H. Auer,1906.0,1975.0
nm0041709,Jason Auerbach,1976.0,
nm0041732,Stephen Auerbach,,
