index,movieId,title
1090,1323,Amityville 3-D
1091,1326,Amityville II: The Possession
1092,1327,The Amityville Horror
1093,1329,Blood for Dracula
1094,1330,April Fool's Day
1095,1331,Audrey Rose
1096,1332,The Believers
1097,1333,The Birds
1098,1334,The Blob
1099,1335,Blood Beach
1100,1336,Body Parts
1101,1337,The Body Snatcher
1102,1339,Dracula
1103,1340,Bride of Frankenstein
1104,1341,Burnt Offerings
1105,1342,Candyman
1106,1343,Cape Fear
1107,1344,Cape Fear
1108,1345,Carrie
1109,1346,Cat People
1110,1347,A Nightmare on Elm Street
1111,1348,Nosferatu
1112,1349,Vampire in Venice
1113,1350,The Omen
1114,1351,Blood and Wine
1115,1352,Albino Alligator
1116,1353,The Mirror Has Two Faces
1117,1354,Breaking the Waves
1118,1355,Nightwatch
1119,1356,Star Trek: First Contact
1120,1357,Shine
1121,1358,Sling Blade
1122,1359,Jingle All the Way
1123,1361,Paradise Lost: The Child Murders at Robin Hood Hills
1124,1363,The Preacher's Wife
1125,1365,Ridicule
1126,1366,The Crucible
1127,1367,101 Dalmatians
1128,1370,Die Hard 2
1129,1371,Star Trek: The Motion Picture
1130,1372,Star Trek VI: The Undiscovered Country
1131,1373,Star Trek V: The Final Frontier
1132,1374,Star Trek II: The Wrath of Khan
1133,1375,Star Trek III: The Search for Spock
1134,1376,Star Trek IV: The Voyage Home
1135,1377,Batman Returns
1136,1378,Young Guns
1137,1379,Young Guns II
1138,1380,Grease
1139,1381,Grease 2
1140,1382,Marked for Death
1141,1383,Adrenalin: Fear the Rush
1142,1384,The Substance of Fire
1143,1385,Under Siege
1144,1387,Jaws
1145,1388,Jaws 2
1146,1389,Jaws 3-D
1147,1390,My Fellow Americans
1148,1391,Mars Attacks!
1149,1392,Citizen Ruth
1150,1393,Jerry Maguire
1151,1394,Raising Arizona
1152,1395,Tin Men
1153,1396,Sneakers
1154,1397,Bastard Out of Carolina
1155,1398,In Love and War
1156,1399,Marvin's Room
1157,1401,Ghosts of Mississippi
1158,1404,Night Falls on Manhattan
1159,1405,Beavis and Butt-Head Do America
1160,1406,La Cérémonie
1161,1407,Scream
1162,1408,The Last of the Mohicans
1163,1409,Michael
1164,1410,The Evening Star
1165,1411,Hamlet
1166,1412,Some Mother's Son
1167,1413,The Whole Wide World
1168,1414,Mother
1169,1415,Thieves
1170,1416,Evita
1171,1417,The Portrait of a Lady
1172,1419,Walkabout
1173,1422,Murder at 1600
1174,1423,Hearts and Minds
1175,1425,Fierce Creatures
1176,1426,Zeus & Roxanne
1177,1427,Turbulence
1178,1428,Angel Baby
1179,1429,First Strike
1180,1430,Underworld
1181,1431,Beverly Hills Ninja
1182,1432,Metro
1183,1437,The Cement Garden
1184,1438,Dante's Peak
1185,1439,Meet Wally Sparks
1186,1440,Amos & Andrew
1187,1441,Benny & Joon
1188,1442,Prefontaine
1189,1444,Guantanamera
1190,1445,McHale's Navy
1191,1446,Kolya
1192,1447,Gridlock'd
1193,1449,Waiting for Guffman
1194,1450,Prisoner of the Mountains
1195,1453,The Beautician and the Beast
1196,1454,SubUrbia
1197,1455,Hotel de Love
1198,1456,The Pest
1199,1457,Fools Rush In
1200,1458,Touch
1201,1459,Absolute Power
1202,1460,That Darn Cat
1203,1461,Vegas Vacation
1204,1463,That Old Feeling
1205,1464,Lost Highway
1206,1465,Rosewood
1207,1466,Donnie Brasco
1208,1468,Booty Call
1209,1472,City of Industry
1210,1473,Best Men
1211,1474,Jungle 2 Jungle
1212,1475,Kama Sutra - A Tale of Love
1213,1476,Private Parts
1214,1477,Love Jones
1215,1479,The Saint
1216,1480,Smilla's Sense of Snow
1217,1482,The Van
1218,1483,Crash
1219,1484,The Daytrippers
1220,1485,Liar Liar
1221,1487,Selena
1222,1488,The Devil's Own
1223,1489,Cats Don't Dance
1224,1490,B.A.P.S.
1225,1493,Love and Other Catastrophes
1226,1495,Turbo: A Power Rangers Movie
1227,1496,Anna Karenina
1228,1497,Double Team
1229,1498,Inventing the Abbotts
1230,1499,Anaconda
1231,1500,Grosse Pointe Blank
1232,1501,Keys to Tulsa
1233,1502,Kissed
1234,1503,8 Heads in a Duffel Bag
1235,1504,Hollow Reed
1236,1507,Paradise Road
1237,1508,Traveller
1238,1509,All Over Me
1239,1511,A Chef in Love
1240,1513,Romy and Michele's High School Reunion
1241,1514,Temptress Moon
1242,1515,Volcano
1243,1516,Children of the Revolution
1244,1517,Austin Powers: International Man of Mystery
1245,1518,Breakdown
1246,1519,Broken English
1247,1520,Commandments
1248,1523,"Truth or Consequences, N.M."
1249,1525,Warriors of Virtue
1250,1526,Fathers' Day
1251,1527,The Fifth Element
1252,1529,Nowhere
1253,1534,Le Bonheur
1254,1535,Love! Valour! Compassion!
1255,1537,Shall We Dance?
1256,1538,The Second Jungle Book: Mowgli & Baloo
1257,1539,Twin Town
1258,1541,Addicted to Love
1259,1542,Brassed Off
1260,1544,The Lost World: Jurassic Park
1261,1545,Ponette
1262,1546,Schizopolis
1263,1547,Shiloh
1264,1549,Rough Magic
1265,1550,Trial and Error
1266,1551,Buddy
1267,1552,Con Air
1268,1554,The Pillow Book
1269,1556,Speed 2: Cruise Control
1270,1562,Batman & Robin
1271,1563,Dream with the Fishes
1272,1564,Roseanna's Grave
1273,1565,Head Above Water
1274,1566,Hercules
1275,1569,My Best Friend's Wedding
1276,1570,Tetsuo II: Body Hammer
1277,1571,When the Cat's Away
1278,1572,Contempt
1279,1573,Face/Off
1280,1574,Fall
1281,1575,Gabbeh
1282,1580,Men in Black
1283,1581,Out to Sea
1284,1582,Wild America
1285,1583,A Simple Wish
1286,1584,Contact
1287,1585,Love Serenade
1288,1586,G.I. Jane
1289,1587,Conan the Barbarian
1290,1588,George of the Jungle
1291,1589,Cop Land
1292,1590,Event Horizon
1293,1591,Spawn
1294,1592,Air Bud
1295,1593,Picture Perfect
1296,1594,In the Company of Men
1297,1595,Free Willy 3: The Rescue
1298,1596,Career Girls
1299,1597,Conspiracy Theory
1300,1598,Desperate Measures
1301,1599,Steel
1302,1600,She's So Lovely
1303,1601,Hoodlum
1304,1602,Leave it to Beaver
1305,1603,Mimic
1306,1604,Money Talks
1307,1605,Excess Baggage
1308,1606,Kull the Conqueror
1309,1608,Air Force One
1310,1609,One Eight Seven
1311,1610,The Hunt for Red October
1312,1611,My Own Private Idaho
1313,1612,"Kiss Me, Guido"
1314,1613,Star Maps
1315,1614,In & Out
1316,1615,The Edge
1317,1616,The Peacemaker
1318,1617,L.A. Confidential
1319,1619,Seven Years in Tibet
1320,1620,Kiss the Girls
1321,1621,Soul Food
1322,1623,Wishmaster
1323,1624,A Thousand Acres
1324,1625,The Game
1325,1626,Fire Down Below
1326,1627,U Turn
1327,1629,The Matchmaker
1328,1631,The Assignment
1329,1632,A Smile Like Yours
1330,1633,Ulee's Gold
1331,1635,The Ice Storm
1332,1639,Chasing Amy
1333,1640,Def Jam's How to Be a Player
1334,1641,The Full Monty
1335,1642,Alive and Kicking
1336,1643,Mrs Brown
1337,1644,I Know What You Did Last Summer
1338,1645,The Devil's Advocate
1339,1646,RocketMan
1340,1647,Playing God
1341,1648,The House of Yes
1342,1649,"Fast, Cheap & Out of Control"
1343,1650,Washington Square
1344,1651,Telling Lies In America
1345,1653,Gattaca
1346,1654,FairyTale: A True Story
1347,1655,Phantoms
1348,1656,Swept from the Sea
1349,1657,Wonderland
1350,1658,A Life Less Ordinary
1351,1660,Eve's Bayou
1352,1661,Switchback
1353,1662,Gang Related
1354,1663,Stripes
1355,1665,Bean
1356,1666,Hugo Pool
1357,1667,Mad City
1358,1668,One Night Stand
1359,1669,The Tango Lesson
1360,1670,Welcome to Sarajevo
1361,1671,Deceiver
1362,1672,The Rainmaker
1363,1673,Boogie Nights
1364,1674,Witness
1365,1675,Incognito
1366,1676,Starship Troopers
1367,1677,Critical Care
1368,1678,The Joy Luck Club
1369,1679,Chairman of the Board
1370,1680,Sliding Doors
1371,1681,Mortal Kombat: Annihilation
1372,1682,The Truman Show
1373,1683,The Wings of the Dove
1374,1684,Mrs. Dalloway
1375,1686,Red Corner
1376,1687,The Jackal
1377,1688,Anastasia
1378,1689,The Man Who Knew Too Little
1379,1690,Alien: Resurrection
1380,1692,Alien Escape
1381,1693,Amistad
1382,1694,The Apostle
1383,1695,Artemisia
1384,1696,Bent
1385,1699,The Butcher Boy
1386,1701,Deconstructing Harry
1387,1702,Flubber
1388,1703,For Richer or Poorer
1389,1704,Good Will Hunting
1390,1707,Home Alone 3
1391,1711,Midnight in the Garden of Good and Evil
1392,1713,MouseHunt
1393,1717,Scream 2
1394,1719,The Sweet Hereafter
1395,1721,Titanic
1396,1722,Tomorrow Never Dies
1397,1725,The Education of Little Tree
1398,1726,The Postman
1399,1727,The Horse Whisperer
1400,1728,The Winter Guest
1401,1729,Jackie Brown
1402,1730,Kundun
1403,1731,Mr. Magoo
1404,1732,The Big Lebowski
1405,1733,Afterglow
1406,1734,My Life in Pink
1407,1735,Great Expectations
1408,1739,3 Ninjas: High Noon at Mega Mountain
1409,1744,Firestorm
1410,1746,Senseless
1411,1747,Wag the Dog
1412,1748,Dark City
1413,1750,Star Kid
1414,1752,Hard Rain
1415,1753,Half Baked
1416,1754,Fallen
1417,1755,Shooting Fish
1418,1757,Fallen Angels
1419,1759,Four Days in September
1420,1760,Spice World
1421,1762,Deep Rising
1422,1767,Music from Another Room
1423,1769,The Replacement Killers
1424,1770,B. Monkey
1425,1771,The Night Flier
1426,1772,Blues Brothers 2000
1427,1773,Tokyo Fist
1428,1777,The Wedding Singer
1429,1779,Sphere
1430,1780,Ayn Rand: A Sense of Life
1431,1783,Palmetto
1432,1784,As Good as It Gets
1433,1785,King of New York
1434,1788,Men with Guns
1435,1791,Twilight
1436,1792,U.S. Marshals
1437,1793,Welcome to Woop Woop
1438,1794,Love and Death on Long Island
1439,1798,Hush
1440,1799,Suicide Kings
1441,1801,The Man in the Iron Mask
1442,1804,The Newton Boys
1443,1805,Wild Things
1444,1806,Paulie
1445,1807,"A Cool, Dry Place"
1446,1809,Fireworks
1447,1810,Primary Colors
1448,1812,Wide Awake
1449,1814,A Price Above Rubies
1450,1816,Two Girls and a Guy
1451,1821,The Object of My Affection
1452,1822,Meet the Deedles
1453,1824,Homegrown
1454,1825,The Players Club
1455,1826,Barney's Great Adventure
1456,1827,The Big One
1457,1829,Chinese Box
1458,1831,Lost in Space
1459,1833,Mercury Rising
1460,1834,The Spanish Prisoner
1461,1835,City of Angels
1462,1836,The Last Days of Disco
1463,1837,The Odd Couple II
1464,1839,My Giant
1465,1840,He Got Game
1466,1841,The Gingerbread Man
1467,1844,Live Flesh
1468,1845,Zero Effect
1469,1846,Nil by Mouth
1470,1848,The Borrowers
1471,1853,"An Alan Smithee Film: Burn, Hollywood, Burn"
1472,1854,Kissing a Fool
1473,1855,Krippendorf's Tribe
1474,1856,Kurt & Courtney
1475,1857,The Real Blonde
1476,1858,Mr. Nice Guy
1477,1859,Taste of Cherry
1478,1860,Character
1479,1862,Species II
1480,1863,Major League: Back to the Minors
1481,1864,Sour Grapes
1482,1865,Wild Man Blues
1483,1866,The Big Hit
1484,1867,Tarzan and the Lost City
1485,1869,Black Dog
1486,1870,"Dancer, Texas Pop. 81"
1487,1873,Les Misérables
1488,1874,Still Breathing
1489,1875,Clockwatchers
1490,1876,Deep Impact
1491,1878,Woo
1492,1879,The Hanging Garden
1493,1880,Lawn Dogs
1494,1881,Quest for Camelot
1495,1882,Godzilla
1496,1883,Bulworth
1497,1884,Fear and Loathing in Las Vegas
1498,1885,The Opposite of Sex
1499,1887,Almost Heroes
1500,1888,Hope Floats
1501,1889,Insomnia
1502,1891,The Ugly
1503,1892,A Perfect Murder
1504,1893,Beyond Silence
1505,1894,Six Days Seven Nights
1506,1895,Can't Hardly Wait
1507,1896,Cousin Bette
1508,1897,High Art
1509,1900,Children of Heaven
1510,1902,Dream for an Insomniac
1511,1904,Henry Fool
1512,1906,Mr. Jealousy
1513,1907,Mulan
1514,1909,The X Files
1515,1910,I Went Down
1516,1911,Doctor Dolittle
1517,1912,Out of Sight
1518,1913,Picnic at Hanging Rock
1519,1914,Smoke Signals
1520,1916,Buffalo '66
1521,1917,Armageddon
1522,1918,Lethal Weapon 4
1523,1919,Madeline
1524,1920,Small Soldiers
1525,1921,Pi
1526,1922,Whatever
1527,1923,There's Something About Mary
1528,1924,Plan 9 from Outer Space
1529,1925,Wings
1530,1926,The Broadway Melody
1531,1927,All Quiet on the Western Front
1532,1928,Cimarron
1533,1929,Grand Hotel
1534,1931,Mutiny on the Bounty
1535,1932,The Great Ziegfeld
1536,1933,The Life of Emile Zola
1537,1934,You Can't Take It With You
1538,1935,How Green Was My Valley
1539,1936,Mrs. Miniver
1540,1937,Going My Way
1541,1938,The Lost Weekend
1542,1939,The Best Years of Our Lives
1543,1940,Gentleman's Agreement
1544,1941,Hamlet
1545,1942,All the King's Men
1546,1943,The Greatest Show on Earth
1547,1944,From Here to Eternity
1548,1945,On the Waterfront
1549,1946,Marty
1550,1947,West Side Story
1551,1948,Tom Jones
1552,1949,A Man for All Seasons
1553,1950,In the Heat of the Night
1554,1951,Oliver!
1555,1952,Midnight Cowboy
1556,1953,The French Connection
1557,1954,Rocky
1558,1955,Kramer vs. Kramer
1559,1956,Ordinary People
1560,1957,Chariots of Fire
1561,1958,Terms of Endearment
1562,1959,Out of Africa
1563,1960,The Last Emperor
1564,1961,Rain Man
1565,1962,Driving Miss Daisy
1566,1963,Take the Money and Run
1567,1964,Klute
1568,1965,Repo Man
1569,1966,Metropolitan
1570,1967,Labyrinth
1571,1968,The Breakfast Club
1572,1969,A Nightmare on Elm Street Part 2: Freddy's Revenge
1573,1970,A Nightmare on Elm Street 3: Dream Warriors
1574,1971,A Nightmare on Elm Street 4: The Dream Master
1575,1972,A Nightmare on Elm Street 5: The Dream Child
1576,1973,Freddy's Dead: The Final Nightmare
1577,1974,Friday the 13th
1578,1975,Friday the 13th Part 2
1579,1976,Friday the 13th Part III
1580,1977,Friday the 13th: The Final Chapter
1581,1978,Friday the 13th: A New Beginning
1582,1979,Friday the 13th Part VI: Jason Lives
1583,1980,Friday the 13th Part VII: The New Blood
1584,1981,Friday the 13th Part VIII: Jason Takes Manhattan
1585,1982,Halloween
1586,1983,Halloween II
1587,1984,Halloween III: Season of the Witch
1588,1985,Halloween 4: The Return of Michael Myers
1589,1986,Halloween 5: The Revenge of Michael Myers
1590,1987,Prom Night
1591,1988,Hello Mary Lou: Prom Night II
1592,1989,Prom Night III: The Last Kiss
1593,1990,Prom Night IV: Deliver Us from Evil
1594,1991,Child's Play
1595,1992,Child's Play 2
1596,1993,Child's Play 3
1597,1994,Poltergeist
1598,1995,Poltergeist II: The Other Side
1599,1996,Poltergeist III
1600,1997,The Exorcist
1601,1998,Exorcist II: The Heretic
1602,1999,The Exorcist III
1603,2000,Lethal Weapon
1604,2001,Lethal Weapon 2
1605,2002,Lethal Weapon 3
1606,2003,Gremlins
1607,2004,Gremlins 2: The New Batch
1608,2005,The Goonies
1609,2006,The Mask of Zorro
1610,2007,Polish Wedding
1611,2009,Soylent Green
1612,2010,Metropolis
1613,2011,Back to the Future Part II
1614,2012,Back to the Future Part III
1615,2013,The Poseidon Adventure
1616,2014,Freaky Friday
1617,2015,The Absent-Minded Professor
1618,2016,The Apple Dumpling Gang Rides Again
1619,2017,Babes in Toyland
1620,2018,Bambi
1621,2019,Seven Samurai
1622,2020,Dangerous Liaisons
1623,2021,Dune
1624,2022,The Last Temptation of Christ
1625,2023,The Godfather: Part III
1626,2024,The Rapture
1627,2025,Lolita
1628,2026,Disturbing Behavior
1629,2027,Jane Austen's Mafia!
1630,2028,Saving Private Ryan
1631,2029,Billy's Hollywood Screen Kiss
1632,2031,The Million Dollar Duck
1633,2032,The Barefoot Executive
1634,2033,The Black Cauldron
1635,2034,The Black Hole
1636,2035,Blackbeard's Ghost
1637,2036,Blank Check
1638,2037,Candleshoe
1639,2038,The Cat from Outer Space
1640,2040,The Computer Wore Tennis Shoes
1641,2041,Condorman
1642,2042,D2: The Mighty Ducks
1643,2043,Darby O'Gill and the Little People
1644,2044,The Devil and Max Devlin
1645,2045,A Far Off Place
1646,2046,Flight of the Navigator
1647,2047,The Gnome-Mobile
1648,2048,The Great Mouse Detective
1649,2049,The Happiest Millionaire
1650,2050,Herbie Goes Bananas
1651,2051,Herbie Goes To Monte Carlo
1652,2052,Hocus Pocus
1653,2053,Honey I Blew Up the Kid
1654,2054,"Honey, I Shrunk the Kids"
1655,2055,Hot Lead & Cold Feet
1656,2056,In Search of the Castaways
1657,2057,The Incredible Journey
1658,2058,The Negotiator
1659,2059,The Parent Trap
1660,2060,BASEketball
1661,2061,Full Tilt Boogie
1662,2062,The Governess
1663,2064,Roger & Me
1664,2065,The Purple Rose of Cairo
1665,2066,Out of the Past
1666,2067,Doctor Zhivago
1667,2068,Fanny & Alexander
1668,2069,The Trip to Bountiful
1669,2070,Tender Mercies
1670,2072,The 'Burbs
1671,2073,Fandango
1672,2074,The Night Porter
1673,2075,Mephisto
1674,2076,Blue Velvet
1675,2077,The Journey of Natty Gann
1676,2078,The Jungle Book
1677,2079,Kidnapped
1678,2080,Lady and the Tramp
1679,2081,The Little Mermaid
1680,2082,The Mighty Ducks
1681,2083,The Muppet Christmas Carol
1682,2084,Newsies
1683,2085,One Hundred and One Dalmatians
1684,2086,One Magic Christmas
1685,2087,Peter Pan
1686,2088,Popeye
1687,2089,The Rescuers Down Under
1688,2090,The Rescuers
1689,2091,Return from Witch Mountain
1690,2093,Return to Oz
1691,2094,The Rocketeer
1692,2095,The Shaggy D.A.
1693,2096,Sleeping Beauty
1694,2097,Something Wicked This Way Comes
1695,2098,Son of Flubber
1696,2099,Song of the South
1697,2100,Splash
1698,2101,Squanto: A Warrior's Tale
1699,2103,Tall Tale
1700,2104,Tex
1701,2105,Tron
1702,2106,Swing Kids
1703,2107,Halloween: H20
1704,2108,L.A. Story
1705,2109,The Jerk
1706,2110,Dead Men Don't Wear Plaid
1707,2111,The Man with Two Brains
1708,2112,Grand Canyon
1709,2113,Graveyard Shift
1710,2114,The Outsiders
1711,2115,Indiana Jones and the Temple of Doom
1712,2116,The Lord of the Rings
1713,2117,Nineteen Eighty-Four
1714,2118,The Dead Zone
1715,2119,Maximum Overdrive
1716,2120,Needful Things
1717,2121,Cujo
1718,2122,Children of the Corn
1719,2123,All Dogs Go to Heaven
1720,2124,The Addams Family
1721,2125,Ever After: A Cinderella Story
1722,2126,Snake Eyes
1723,2128,Safe Men
1724,2130,Atlantic City
1725,2131,Autumn Sonata
1726,2132,Who's Afraid of Virginia Woolf?
1727,2133,Adventures in Babysitting
1728,2134,Weird Science
1729,2135,Doctor Dolittle
1730,2136,The Nutty Professor
1731,2137,Charlotte's Web
1732,2138,Watership Down
1733,2139,The Secret of NIMH
1734,2140,The Dark Crystal
1735,2141,An American Tail
1736,2142,An American Tail: Fievel Goes West
1737,2143,Legend
1738,2144,Sixteen Candles
1739,2145,Pretty in Pink
1740,2146,St. Elmo's Fire
1741,2147,The Clan of the Cave Bear
1742,2148,House
1743,2149,House II: The Second Story
1744,2150,The Gods Must Be Crazy
1745,2151,The Gods Must Be Crazy II
1746,2152,Air Bud: Golden Receiver
1747,2153,The Avengers
1748,2154,How Stella Got Her Groove Back
1749,2155,Slums of Beverly Hills
1750,2157,The Chambermaid on the Titanic
1751,2158,"Henry II, Portrait of a Serial Killer"
1752,2159,Henry: Portrait of a Serial Killer
1753,2160,Rosemary's Baby
1754,2161,The NeverEnding Story
1755,2162,The Neverending Story II: The Next Chapter
1756,2163,Attack of the Killer Tomatoes!
1757,2164,Surf Nazis Must Die
1758,2165,Your Friends & Neighbors
1759,2166,Return to Paradise
1760,2167,Blade
1761,2168,Dance with Me
1762,2169,Dead Man on Campus
1763,2170,Wrongfully Accused
1764,2171,Next Stop Wonderland
1765,2172,All I Wanna Do
1766,2173,The Navigator: A Medieval Odyssey
